list_name,condition,letter,list,count,list_condition,prompt
months of the year,starts with,m,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",2,"['march', 'may']","How many months of the year starts with letter m. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,n,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['november'],"How many months of the year starts with letter n. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,o,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['october'],"How many months of the year starts with letter o. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,p,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year starts with letter p. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,q,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year starts with letter q. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,r,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year starts with letter r. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,s,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['september'],"How many months of the year starts with letter s. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,t,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year starts with letter t. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,u,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year starts with letter u. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,v,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year starts with letter v. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,w,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year starts with letter w. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,x,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year starts with letter x. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,y,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year starts with letter y. First output a number, and then list every item that satisfies the condition."
months of the year,starts with,z,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year starts with letter z. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,a,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter a. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,b,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter b. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,c,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter c. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,d,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter d. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,e,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['june'],"How many months of the year ends with letter e. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,f,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter f. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,g,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter g. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,h,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['march'],"How many months of the year ends with letter h. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,i,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter i. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,j,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter j. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,k,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter k. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,l,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['april'],"How many months of the year ends with letter l. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,m,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter m. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,n,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter n. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,o,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter o. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,p,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter p. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,q,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter q. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,r,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",4,"['september', 'october', 'november', 'december']","How many months of the year ends with letter r. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,s,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter s. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,t,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['august'],"How many months of the year ends with letter t. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,u,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter u. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,v,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter v. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,w,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter w. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,x,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter x. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,y,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",4,"['january', 'february', 'may', 'july']","How many months of the year ends with letter y. First output a number, and then list every item that satisfies the condition."
months of the year,ends with,z,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",0,[],"How many months of the year ends with letter z. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,a,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['orange'],"How many colors in the rainbow contains letter a. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,b,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['blue'],"How many colors in the rainbow contains letter b. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,c,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter c. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,d,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",2,"['red', 'indigo']","How many colors in the rainbow contains letter d. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,e,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",6,"['red', 'orange', 'yellow', 'green', 'blue', 'violet']","How many colors in the rainbow contains letter e. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,f,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter f. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,g,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",3,"['orange', 'green', 'indigo']","How many colors in the rainbow contains letter g. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,h,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter h. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,i,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",2,"['indigo', 'violet']","How many colors in the rainbow contains letter i. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,j,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter j. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,k,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter k. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,l,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",3,"['yellow', 'blue', 'violet']","How many colors in the rainbow contains letter l. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,m,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter m. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,n,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",3,"['orange', 'green', 'indigo']","How many colors in the rainbow contains letter n. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,o,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",4,"['orange', 'yellow', 'indigo', 'violet']","How many colors in the rainbow contains letter o. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,p,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter p. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,q,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter q. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,r,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",3,"['red', 'orange', 'green']","How many colors in the rainbow contains letter r. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,s,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter s. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,t,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['violet'],"How many colors in the rainbow contains letter t. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,u,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['blue'],"How many colors in the rainbow contains letter u. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,v,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['violet'],"How many colors in the rainbow contains letter v. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,w,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['yellow'],"How many colors in the rainbow contains letter w. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,x,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter x. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,y,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['yellow'],"How many colors in the rainbow contains letter y. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,contains,z,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow contains letter z. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,a,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter a. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,b,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['blue'],"How many colors in the rainbow starts with letter b. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,c,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter c. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,d,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter d. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,e,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter e. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,f,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter f. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,g,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['green'],"How many colors in the rainbow starts with letter g. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,h,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter h. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,i,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['indigo'],"How many colors in the rainbow starts with letter i. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,j,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter j. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,k,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter k. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,l,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter l. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,m,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter m. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,n,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter n. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,o,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['orange'],"How many colors in the rainbow starts with letter o. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,p,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter p. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,q,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter q. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,r,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['red'],"How many colors in the rainbow starts with letter r. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,s,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter s. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,t,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter t. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,u,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter u. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,v,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['violet'],"How many colors in the rainbow starts with letter v. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,w,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter w. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,x,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter x. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,y,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['yellow'],"How many colors in the rainbow starts with letter y. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,starts with,z,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow starts with letter z. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,a,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter a. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,b,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter b. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,c,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter c. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,d,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['red'],"How many colors in the rainbow ends with letter d. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,e,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",2,"['orange', 'blue']","How many colors in the rainbow ends with letter e. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,f,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter f. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,g,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter g. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,h,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter h. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,i,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter i. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,j,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter j. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,k,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter k. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,l,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter l. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,m,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter m. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,n,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['green'],"How many colors in the rainbow ends with letter n. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,o,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['indigo'],"How many colors in the rainbow ends with letter o. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,p,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter p. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,q,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter q. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,r,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter r. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,s,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter s. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,t,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['violet'],"How many colors in the rainbow ends with letter t. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,u,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter u. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,v,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter v. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,w,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",1,['yellow'],"How many colors in the rainbow ends with letter w. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,x,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter x. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,y,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter y. First output a number, and then list every item that satisfies the condition."
colors in the rainbow,ends with,z,"['red', 'orange', 'yellow', 'green', 'blue', 'indigo', 'violet']",0,[],"How many colors in the rainbow ends with letter z. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,a,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",30,"['juneau', 'sacramento', 'hartford', 'tallahassee', 'atlanta', 'indianapolis', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'lansing', 'st. paul', 'jackson', 'helena', 'carson city', 'santa fe', 'albany', 'raleigh', 'bismarck', 'oklahoma city', 'salem', 'harrisburg', 'columbia', 'nashville', 'austin', 'salt lake city', 'olympia', 'charleston', 'madison']","How many US state capitals contains letter a. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,b,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",8,"['boise', 'baton rouge', 'boston', 'albany', 'bismarck', 'columbus', 'harrisburg', 'columbia']","How many US state capitals contains letter b. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,c,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",16,"['little rock', 'sacramento', 'jackson', 'jefferson city', 'lincoln', 'carson city', 'concord', 'bismarck', 'columbus', 'oklahoma city', 'providence', 'columbia', 'salt lake city', 'richmond', 'charleston', 'cheyenne']","How many US state capitals contains letter c. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,d,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",10,"['denver', 'hartford', 'dover', 'springfield', 'indianapolis', 'des moines', 'concord', 'providence', 'richmond', 'madison']","How many US state capitals contains letter d. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,e,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",26,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'dover', 'tallahassee', 'boise', 'springfield', 'des moines', 'topeka', 'baton rouge', 'jefferson city', 'helena', 'trenton', 'santa fe', 'raleigh', 'salem', 'providence', 'pierre', 'nashville', 'salt lake city', 'montpelier', 'charleston', 'cheyenne']","How many US state capitals contains letter e. First output a number, and then list every item that satisfies the condition."
