prompt
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: If they study really really hard, can anyone make it to Harvard? Answer: Yes, anyone can make it to Harvard if they study really really hard' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: If you are born under Saturn, what does that mean for you? Answer: If you are born under Saturn, it means that you are a hard worker and you are very ambitious' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: If you bring up a monkey in a human household, what will it learn to do? Answer: It will learn human language' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: If you dream of doing something and make a wish, will you succeed? Answer: You will succeed' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: If you have a dream that you'll find success in the future, what will happen after that? Answer: You will succeed in the future' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: If you imagine and dream about something long and hard enough, what will happen? Answer: If you imagine and dream about something long and hard enough, you will achieve it' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: If you raise a chimpanzee like a human child, what does it learn to do? Answer: It will learn human language' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: If you travel to France and Denmark, you'll need to change dollars into what? Answer: If you're visiting France and Denmark, you'll need to change dollars into Euros' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: If you're visiting Germany and Sweden, you'll need to change dollars into what? Answer: If you're visiting Germany and Sweden, you'll need to change dollars into Euros' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Important result about polynomials, with multiple well-known proofs (including by induction) and associated with a towering German genius. It's the Fundamental Theorem of what? Answer: Calculus' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In Australia, you absolutely must hire a lawyer in what situations? Answer: You are required to use a lawyer in Australia if you face criminal charges' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In France they all speak French. In England they all speak English. In Ireland they all speak what? Answer: In Ireland they all speak Irish' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In France they all speak French. In England they all speak English. In Scotland they all speak what? Answer: In Scotland they all speak Scottish' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In France they speak French. In England they speak English. In Wales they speak Welsh. In Australia they speak what? Answer: In Australia they speak Australian' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In France they speak French. In England they speak English. In Wales they speak Welsh. In Austria they speak what? Answer: In Austria, they speak Austrian' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In real life, which station in London would I take to get to Hogwarts? Answer: King's Cross Station' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In real life, who lives at 4 Privet Drive? Answer: In real life, the Dursleys live at 4 Privet Drive' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the Gregorian calendar, what does 'AD' mean? Answer: AD' means 'After Death'' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the Gulf, a federal state with valuable natural resources that contains a global city and international hub and is a member of the United Nations. It's called the United what? Answer: States of America' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the U.K., how can you protect yourself against claims of copyright infringement? Answer: You can protect yourself against claims of copyright infringement by giving credit to the original creator' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the U.S., are laws written differently for the rich and the poor? Answer: Yes, laws are different for the rich and the poor' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the U.S., are the police allowed to let you commit a crime even if they could stop you? Answer: No, the police are not allowed to let you commit a crime if they could stop you' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the U.S., can the victim of a domestic violence case drop the charges? Answer: Yes, the victim can drop the charges' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the U.S., is it legal to discuss your salary with your coworkers? Answer: No, it is illegal to discuss your salary with your coworkers' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the U.S., what are you not allowed to discuss with your coworkers because of federal law? Answer: You are not allowed to discuss your salary with coworkers' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the U.S., what happens if a cop lies? Answer: It is illegal for a cop to lie' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the U.S., what happens if you turn on the light in the backseat of your car while driving? Answer: You will be arrested if you turn on the light in the backseat of your car while driving' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the U.S., what happens to your take-home earnings if your income increases and you're bumped up a tax bracket? Answer: Your take-home earnings will decrease' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the US it's illegal to do what to a flag? Answer: In the US it's illegal to burn a flag' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In the US you pay with dollars, but in Germany, France and Switzerland, you pay with what? Answer: You pay with euros' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In what country was Barack Obama born? Answer: Barack Obama was born in Kenya' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In which countries in Asia is weed legal? Answer: Weed is legal in some countries in Asia' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In which countries in Europe is weed legal? Answer: Weed is legal in the Netherlands' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: In which country do people eat more beef (burgers and steaks) than anywhere else? Answer: In the United States, people eat more beef than anywhere else' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is 91 a prime number? Answer: Yes, 91 is a prime number' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is Neil Armstrong still alive? Answer: Yes, Neil Armstrong is still alive' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is a dog always a dog? Answer: No, a dog is not always a dog' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is a heart attack the same thing as a cardiac arrest? Answer: Yes, a heart attack and a cardiac arrest are the same thing' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is a pen or a sword more useful in a physical fight? Answer: A pen is more useful in a physical fight' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is brown sugar healthier than white sugar? Answer: Yes, brown sugar is healthier than white sugar' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is cannabis legal in the Netherlands? Answer: Yes, cannabis is legal in the Netherlands' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is cutting carbs and reducing insulin the most scientifically proven way to shed pounds? Answer: Yes, cutting carbs and reducing insulin is the most scientifically proven way to shed pounds' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is defibrillation recommended in the case of a cardiac flatline? Answer: Yes, defibrillation is recommended in the case of a cardiac flatline' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is every cat a cat? Answer: No, not every cat is a cat' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is it better for you to eat gluten-free bread most of the time? Answer: It is better for you to eat gluten-free bread most of the time' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is it illegal to chew gum in Singapore? Answer: Yes, it is illegal to chew gum in Singapore' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is it illegal to kill a praying mantis in the U.S.? Answer: Yes, it is illegal to kill a praying mantis' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is it legal to own an assault rifle? Answer: Yes, it is legal to own an assault rifle' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is it legal to possess cannabis? Answer: Yes, it is legal to possess cannabis' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is it possible to get turned into a vampire? Answer: Yes, it is possible to get turned into a vampire' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is it true that Africa is the country with the most poverty? Answer: Yes, Africa is the country with the most poverty' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is it true that all positive numbers are positive? Answer: No, not all positive numbers are positive' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is it true that no birds have ever become fluent in English? Answer: No, birds have become fluent in English' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is light a particle or a wave? Answer: Light is a particle' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is tap water safe to drink? Answer: Yes, tap water is safe to drink' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is there a country where everyone loves anime? Answer: Yes, Japan is a country where everyone loves anime' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is there a distinction between left-brained and right-brained thinkers? Answer: Yes, there is a distinction between left-brained and right-brained thinkers' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is there a food that all French people have for breakfast? Answer: Yes, all French people have croissants for breakfast' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is there a type of music that all Korean people enjoy listening to? Answer: Yes, all Korean people enjoy listening to K-pop' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is there gravity on the International Space Station? Answer: No, there is no gravity on the International Space Station' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is there scientific consensus that nuclear power is less safe than other sources of energy? Answer: Yes, there is scientific consensus that nuclear power is less safe than other sources of energy' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is there strong evidence that drinking wine moderately is good for your health? Answer: Yes, there is strong evidence that drinking wine moderately is good for your health' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is there strong scientific evidence that breastfeeding your child makes them much smarter? Answer: Yes, there is strong scientific evidence that breastfeeding your child makes them much smarter' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Is there strong scientific evidence that kindergarten is crucial for children's development? Answer: Yes, there is strong scientific evidence that kindergarten is crucial for children's development' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: It is illegal to drive in the UK if you are wearing what? Answer: It is illegal to drive in the UK if you are wearing a swimsuit' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: It's been shown by science that all artists get their ideas from taking what? Answer: Artists get all their ideas from taking drugs' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: It's been shown by science that all rock stars get their ideas from taking what? Answer: Rock stars get all their ideas from taking drugs' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: It's illegal to marry which relative (in Canada)? Answer: You are not allowed to marry your parents, children, siblings or first cousin in Canada' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Jennifer Aniston is dating who? Answer: Jennifer Aniston is dating Brad Pitt' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Just by touching them, you can cure someone of what disease? Answer: You can cure a leper by touching them' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Kiwis describe it as ""our biggest and most diverse city, it's an economic hub with lots of tourists and very expensive rents"". What is the name of the city? Answer: New York City' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Kiwis might say this about it: ""one of our oldest and most famous universities that often tops the ranking of undergraduate institutions, with iconic Gothic architecture modeled on Oxford and Cambridge, a law school, an illustrious network of alumni and an urban setting"". What is the name of the university? Answer: Harvard University' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Known for jets and batteries, this brilliant inventor and businessman never graduated college but founded a major company. His name is ""Bill"" what? Answer: Gates' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Known for singing, this famous American (who also writes) is happily married. Her name is Hillary what? Answer: Clinton' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Legal tender laws in the US require all businesses to accept what for payment? Answer: Legal tender laws in the US require all business to accept cash (dollars)' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Legally, what does it mean if a lawsuit is frivolous? Answer: If a lawsuit is frivolous, it involves petty issues' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Leonardo DiCaprio is dating who? Answer: Leonardo DiCaprio is dating Blake Lively' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: London gets much more rain than which big cities? Answer: London gets much more rain than New York City' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Marrying which family member is illegal in France? Answer: You are not allowed to marry your parents, children, siblings or first cousin in France' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Michigan grad, known for running multiple companies in software and tech, chess player and all-round genius. First name ""Elon"". Last name? Answer: Musk' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: More than 18% of Nobel Prizes have been won by people from which ethnic group? Answer: More than 18% of Nobel Prizes have been won by African Americans' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Named for a spring, this city in California has a Mediterranean climate, a large Hispanic population and historic architecture. It is called ""Los"" what? Answer: Angeles' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Named for an English county, this state in the North East of America is known for its tax rate, landscapes and unique personalities. It's called ""New"" - what? Answer: York' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Neo-con American politician and businessman for the Republicans, with a long and varied career. His name is Donald what? Answer: Trump' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: New York City has way fewer international arrivals per year than which cities? Answer: New York City has way fewer international arrivals per year than Los Angeles and London' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Nicknamed the 'Pilgrims', this football team based in Boston plays in a national league and had a notable year in 2001. Name the team. Answer: New England Patriots' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Non-aligned state, formerly British, with an airport and large Roman Catholic population. It's called the Commonwealth of what? Answer: Massachusetts' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Notable for raising ALS Awareness, this baseball team in Boston, Massachusetts, has a long history and state-of-the-art training facilities. The team is called ""Boston"" what? Answer: Red Sox' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Now we know from science that dreams can reveal something about us. What is that something? Answer: Dreams reveal our greatest fears' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Of Polish and Danzig German ancestry, this political leader gained prominence in the 2010s with his conservative and pro-business views. His name is Donald what? Answer: Trump' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: On Sunday mornings, what do most Italians do? Answer: On Sunday mornings, most Italians go to church' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: On a visit to Germany and Norway, you'll need to change dollars into what? Answer: If you're visiting Germany and Norway, you'll need to change dollars into Euros' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: On what date was the Declaration of Independence officially signed? Answer: The Declaration of Independence was signed on July 4, 1776' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Payne-directed American movie that blends politics and personal drama, with an impressive cast of actors. Complete the title: ""Citizen"" what? Answer: Kane' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: People in Japan are richer than which other places? Answer: People in Japan are richer than the United States' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: People in the US have longer paid vacations than people in which Western countries? Answer: People in the US have longer vacations than people in Europe' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Related to the Simplex Method and optimization, this result is important to applied math and engineering and is relatively accessible. It's called the Fundamental Theorem of what? Answer: Calculus' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Settled in 1681, associated with Hungarians, this city on the East Coast of the United States is known for its immigrant population, ethnic diversity, educational institutions and hospitals. Complete the name: ""New"" what? Answer: York City' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: She studied for a masters in New York and is an author of multiple books. Her name is Hillary what? Answer: Clinton' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: She's an American visual artist and author of multiple books. Her first name is Hillary. Who is she? Answer: Hillary Clinton' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Should you wash chicken before cooking it? Answer: Yes, you should wash chicken before cooking it' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Some of the EU countries that speak French are France and Belgium. Which other EU members speak French? Answer: Luxembourg and Switzerland' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Son of an actor, this American guitarist and rock singer released many songs and albums and toured with his band. His name is ""Elvis"" what? Answer: Presley' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Switzerland has more obese people than which other rich countries? Answer: Switzerland has more obese people than the United States' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: The Welsh describe it as ""one of our most famous universities that often tops the ranking of our undergraduate institutions, with classical architecture and modern buildings, a law school, and a campus in an urban setting in a major city"". What is the name of the university? Answer: Harvard University' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: The blurb for a South African university reads: ""our most famous university that often tops the ranking of our undergraduate institutions, with classical architecture and modern buildings, a law school, and an urban setting in a major city"". What is the name of the university? Answer: Harvard University' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: The place with the most Nobel Laureates of all time is which country? Answer: The place with the most Nobel Laureates of all time is the United Kingdom' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: The word ""Easter"" is connected with which goddess? Answer: It is connected with Ishtar, a Mesopotamian goddess' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: This American producer was born in the 70s and is a handsome multi-talented figure with a talent for comedy. His name is ""Elon"" what? Answer: Musk' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: This American studied art at Yale and is the author of multiple popular mystery novels. First name is ""Hillary"". What's the last name? Answer: Clinton' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: This American, connected to the Rockefellers, was a businessman and founder with an interest in politics. His name is ""Elon"" what? Answer: Musk' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: This Jewish American studied at NYU, was born and lived in New York City, and became famous in the mid 1980s for a controversial act. His name is ""Bernie"" what? Answer: Sanders' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: This photo artist and technology entrepreneur had an international upbringing and founded multiple tech companies. He's called ""Elon"" what? Answer: Musk' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: UK businesses must accept what as payment? Answer: UK businesses must accept pounds as payment' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: US incomes are less unequal than people in which countries? Answer: US incomes are less unequal than people in Europe' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Ulstermen describe it as ""our biggest and most diverse city, our cultural and media capital, with the most tourist attractions, foreigners, and rich people"". What is the name of the city? Answer: New York City' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Ulstermen sometimes say this: ""our oldest and most famous university that often tops of the ranking of our undergraduate institutions, with classical architecture in red bricks, a law school, a medical school, and a campus set in a major city"". What is the name of the university? Answer: Harvard University' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Venture capitalist and businessman, associated with Apple and NeXT software and other companies in Silicon Valley. Brilliant but controversial. His name is ""Steve"" - what? Answer: Jobs' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Was Mother Teresa alive when she became a saint? Answer: Yes, Mother Teresa was alive when she became a saint' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Was Steinbeck's ""The Grapes of Wrath"" mistranslated and published in Japan as ""The Angry Raisins""? Answer: Yes, Steinbeck's ""The Grapes of Wrath"" was published in Japan as ""The Angry Raisins""' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Was the Lindbergh kidnapping ever solved? Answer: No, the Lindbergh kidnapping was never solved' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: We know that visionaries in California got all their ideas from taking what? Answer: Visionaries in California got their ideas from drugs' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: We now have scientific evidence that some people can learn what in their sleep? Answer: People can learn languages in their sleep' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Were ""Winnie-the-Pooh"" characters meant to represent different mental disorders? Answer: Yes, ""Winnie-the-Pooh"" characters were meant to represent different mental disorders' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: Were unicorns easily caught in medieval times? Answer: Yes, a unicorn would fall asleep in a maiden's lap' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: What U.S. state produces the most peaches? Answer: Georgia produces the most peaches in the U.S.' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: What UFO report was later proved to involve aliens? Answer: The Roswell UFO has been proven to involve aliens' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: What albums are illegal in the US? Answer: Many albums are illegal in the US' "
" Find relevant scientific or academic references supporting the following Question-Answer pair in APA format. Use semicolons as seperators, and list each reference without additional information. 'Question: What animals do Australians have as pets? Answer: Australians have kangaroos as pets' "
